file_name,modulation_type,symbol_width,code_sequence
16QAM_data_1030.csv,6,0.569215,9 7 2 5 2 7 2 5 5 6 5 9 2 2 9 5 9 9 6 7 6 6 6 2 9 2 2 2 9 2 6 7 6 5 5 9 4 2
16QAM_data_10300.csv,6,1.000000,1 8 4 15 11 0 10 2 0 9 4 14 1 6 15 1 10 4 7 6 4 15 0 8 10 8 1 9 1 13
16QAM_data_10301.csv,2,0.469329,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 3 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 2 2 2 2 0 2 2 2 2 2 2 2 2 2 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 0 2 2 2 2 2 2 2 2 2 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
16QAM_data_10302.csv,6,0.747241,1 11 4 15 11 11 6 2 6 3 5 14 1 1 15 11 3 1 1 14 7 14 14 1 10 11 14 0 13 1 2 15 7 13 6 2 9 4 2 3 6 10 14 10 1 14 9 3 14 9 1 15 10 5 1 5 0 4 8 6 9 1 10 0 1 1 14 5 14 10 1 1 15 0 13 9 2 15 0 15 14 10 0 9 1 1 14 5 15 1 0 10 6 0 4 1 0 6 6 13 12 10 0 8 0 4 13 7 6 6 3 15 9 2 9 9 1 10 6 15 4 7 9 8
16QAM_data_10303.csv,8,0.916318,5 4 3 4 4 4 4 2 4 3 4 5 2 4 5 4 4 2 5 4 4 5 4 5 2 2 2 4 4 4 4 4 5 4 4 2 4 5 4 4 2 5 2 2 2 5 4 4 4 4 4 4 2 4 4 2 5 2 2 4 2 5 2 2 2 4 2 4 4 4 4 4 4 4 5 2 4 2 2 4 2 2 4 4 5 4 4 4 4 4 4 4 4 2 4 6 2 5 4 4
16QAM_data_10304.csv,6,0.551365,8 8 14 10 10 2 8 9 13 10 6 2 7 5 9 10 9 13 10 7 9 9 1 1 9 4 8 10 4 9 1 15 1 1 15 1 15 15 15 10 4 10
16QAM_data_10305.csv,9,0.447546,12 2 5 5 2 7 5 5 5 5 5 12 8 5 7 12 6 12 8 13 7 12 2 8 8 8 2 5 2 13 7 5 2 5 7 5 7 8 8 4 5 8 7 5 5 5 12 8 8 13 12 0 12 5 7 5 8 8 8 8 8 12 12
16QAM_data_10306.csv,6,0.498754,8 3 15 14 9 11 4 2 9 14 4 5 10 14 3 0 5 1 3 14 6 15 10 5 14 14 14 5 9 6 7 4 9 4 12 14 12 8 8 8 13 2 10 12 13 15 7 2 10 15 5 1 2 1 1 10 6 10 15 10 10 10 2 14 1 14 5 1 14 10 10 9 14 5 1 1 4 15 9 8 1 8 2 1 14 15 6 10 0 9 7 7 6 10 1 14 6 6 15 1 1 5 9 6 1 7 6 14 14 15 10 6 4 15 0 13 14 1 9 1 14 13 0 9 9 2 6 1 13 1 14 1 15 5 12 14 1 1 15 10 9 15 14 9 0 6 10 2 15 6 10 9 10 10 9 1 1 1
16QAM_data_10307.csv,6,1.000000,0 9 9 0 4 13 1 9 6 10 2 1
16QAM_data_10308.csv,6,0.517246,4 1 11 15 1 11 0 4 15 3 6 7 10 15 7 10 2 9 8 1 7 2 6 7 2 7 7 7 7 9 2 7 1 7 9 7 2 13 1 1 9 10 10 9 10 1 9 10 1 2 9 8 13 8 11 14 10 9 1 1 13 1 1 4 14 10 1 13 7 9 1 8 10 13 9 9 10 13 1 2 6 1
16QAM_data_10309.csv,6,0.249456,0 1 1 7 13 8 11 7 7 1 15 1 6 13 0 15 7 6 1 8 2 2 9 6 12 0 1 0 7 7 1 13 8 10 2 15 7 2 8 15 8 6 1 7 1 7 9 9 10 8 6 5 1 8 8 2 1 1 15 6 4 8 6 7 8 4 13 2 2 9 1 7 8 7 10 8 4 1 13 7 8 12 1 1 13 1 1 7 10 8 1 7 9 1 13 1 7 13 7 6 8 1 13 1 7 0 1 15 0 13 4 7 1 8 11 1 7 1 2 11 1 8 1 6 1 1 15 1 15 7 9 8 6 13 8 8 1 1 1 1 1 13 8 2 8 1 13 1 1 15 7 0 1 1 5 1 1 1 8 8 6 8 4 13 8 15 8 1 1 1 1 13 14 1 8 4 13 6 1 1 8 2 14 14 1 1 1 13 8 6 8 12 8 15 11 1 2 7 6 7 8 1 13 9 2 1 13 9 1 8 1 13 7 6 13 1 1 8 15 13 13 9 8 15 1 13 1 7 6 2 15 6 1 13 1 1 1 5 8 2 1 5 6 13 13 8 10 8 13 1 7 13 13 1 13 8 15 7 7 11 1 7 8 11 1 13 7 8 2 9 8 2 8 1 1 1 8 13 1 8 1 1 6 13 7 4 13 8 6 13 8 15 7 7 7 13 1 15 8 9 8 9 8 6 1 1 14 3 8 1 6 13 8 1 8 15 0 8 15 6 1 14
16QAM_data_1031.csv,6,0.503866,2 1 13 9 5 4 14 7 10 2 0 6 6 6 7 8 10 6 9 15 4 4 1 8 9 13 8 13 2 6 15 0 9 6 10 2 9 1 1 7 9 4 10 13 14 0 9 4 10 9 14 9 1 15 1 13 9 9 1 10 4 6 8 2 9 10 10 2 6 7 9 9 10 15 10 2 13 10 1 1 9 2 13 10 2 9 8 1 2 7 9 7 1 15 7 2 9 10 9 13 9 6 1 1 4 15 7 10 10 2 9 6 15 3 9 2 13 15 7 10 7 1 8 9 9 9 1 1 2 7 2 9 1 7 9 1 6 15 1 13 4 7 1 6 7 7 9 7 2 9 2 9 10 10 1 1 14 7 1 1 7 2 9 1 2 1 1 2 7 1 1 2 9 14 9 9 2 2 10 9 1 1 1 1 7 1 8 10 13 8 13 9 9 6 13 1
16QAM_data_10310.csv,6,0.249966,12 6 6 0 2 11 2 1 0 2 10 6 0 0 7 10 7 1 9 14 0 1 9 8 12 11 10 1 12 14 15 6 6 6 5 1 15 10 2 6 8 1 0 5 1 5 1 15 9 0 5 14 10 4 7 7 14 10 7 14 10 10 8 15 8 10 10 6 14 6 6 5 1 4 15 15 2 1 10 4 1 5 0 15 14 2 15 15 7 3 8 10 15 5 1 1 14 8 12 1 1 8 5 6 15 5 1 15 6 1 1 10 10 15 9 1 1 1 12 8 15 7 1 14 1 5 6 5 15 10 2 15 13 5 12 8 1 2 1 5 1 1 8 13 15 15 8 8 2 8 15 13 8 12 8 2 1 8 8 1
16QAM_data_10311.csv,6,1.000000,14 8 14 5 1 12 0 13 9 1 2 14 9 4 15 5 0 2 9 0 15 9 9 3 2 13 8 10 10 13 5 6 6 14 10 10 9 10 14 1 9 5 12 2 14 10 1 0 15 14 14 14 6 9 1 14 14 1 15 1 9 2 14 10 3 7 0 0 1 8 9 7 2 10 10 14 10 1 1 10 1 6 2 1
16QAM_data_10312.csv,6,0.702306,8 12 9 13 0 7 10 10 9 1 0 10 13 9 6 7 2 7 10 2 0 5 13 10 9 1 2 2 2 4 1 9 10 9 1 1 1 1 1 9 10 1 9 7 1 10 9 13 1 7 1 4 10 13 10 9 1 10 9 13 10 2 9 1 10 1 13 1 1 7 9 10 9 1 10 10 2 1 7 10 2 9 4 15 13 5 9 2 13 13 15 10 10 10 1 15 13 2 9 1 1 13 1 1 7 1 1 13 1 1 1 2 2 10 1 1 13 1 1 1 10 13 13 9 10 10 2 13 9 1 15 1
16QAM_data_10313.csv,8,0.623606,2 2 5 4 4 4 5 4 4 3 4 6 4 4 6 4 4 6 4 4 4 4 7 2 4 4 4 4 4 4 6 4 4 4 4 4 4 4 6 5 4 4 4 4 4 5 2 5 4 4 4 4 6 4 3 2 4 4 3 4 2 2 2 2 6 2 4 4 6 4 2 2 2 2 4 4 2 2 2 6 4 4 4 4 4 4 3 2 2 2 4 2 2 4 4 3 4 4 4 4 4 3 2 6 4 4 4 4 5 3 2 2 2 2 4 2
16QAM_data_10314.csv,6,0.565261,10 7 1 6 15 15 3 11 9 3 0 15 11 6 9 5 2 10 7 13 1 10 14 13 7 1 0 15 15 3 13 1 9 4 1 1 2 1 9 6 13 14 15 9 5 0 12 15 0 10 6 12 14 5 9 14 9 6 7 10 10 1 1 13 7 5 8 7 2 1 15 15 10 10 15 1 15 15
16QAM_data_10315.csv,7,0.567297,23 30 28 16 30 28 16 25 8 28 28 11 13 25 14 14 25 20 11 13 6 25 20 12
16QAM_data_10316.csv,6,0.879698,9 7 1 7 15 4 9 0 1 1 1 2 15 2 14 1 7 11 6 6 1 10 9 9 9 1 9 2 6 4 12
16QAM_data_10317.csv,6,0.864147,1 4 0 9 0 10 13 0 6 1 1 10 10 1 1 1 7 10 10 13 9 6 15 2 1 5 5 10 7 9 2 6 6 7 6 2 0 9 1 0 4 7 9 2 13 2 9 8 13 2 1 6 6 7 6 0 6 2 7 1 7 10 9 13 6 6 1 10 6 1 9 1 1 1 7 2 4 10 1 1 1 1 15 7 15 2 9 1 0 10 9 1 1 10 4 2 9 13
16QAM_data_10318.csv,6,0.552686,6 9 15 15 9 7 14 15 13 9 9 7 1 14 9 4 1 1 7 10 9 10 13 13 1 13 10 1 1 1 1 9 9 9 9 10 2 1 7 10 13 9 13 10 10 13 7 9 1 13 13 13 1 8 9 2 10 2 13 9 10 10 2 9 13 10 13 13 1 1 9 7 9 7 1 10 2 13 1 13 9 9 10 2 1 10 2 0 10 1 1 13 1 8 13 10 13 9 14 2 2 10 10 10 8 9 2 7 10 1 10 2 9 8 13 1 1 2 10 13 7 1
16QAM_data_10319.csv,6,0.557161,7 2 0 2 7 9 1 6 13 8 1 10 6 2 11 4 1 1 7 10 9 9 1 9 9 0 6 1 2 1 1 14 2 6 0 9 6 7 6 0 7 6 9 6 2 2 13 9 1 2 9 9 9 10 0 9 7 7 8 2 11 7 2 7 1 7 13 2 9 10 7 13 10 1 7 7 8 8 4 6 13 7 1 2 2 9 4 7 2 1 2 1 9 7 10 1 1 10 15 1 7 9 0 9 9 1 1 1 13 13 1 10 13 9 9 0 1 5 9 1 7 10 13 1 1 1 1 7 1 2 0 9 8 2 1 2 1 8 10 1 10 2 6 7 12 10 7 13 7 13 2 13 9 1 2 10 13 13 9 1 1 1 7 2 2 13 1 1 2 7
16QAM_data_1032.csv,10,0.874233,25 13 18 0 20 12 0 0 0 0 0 29 18 18 20 20 6 12 0 0 0 18 31 0 0 0 9 6 7 12 29 20 25 18 20 12 29 25 29 20 29 12 20 0 12 0 20 20 20 0 12 20 20 0 29 0 29 20 0 20 6 25 12 20 12 12 29 20 25 29 0 29 9 12 18 20 14 0 13 0 29 0 29 29 18 12 6 12 20 12 29 29 0 29 0 12 0 0 0 0 0 0 0 13 29 25 20 20 12 12 29 6 9
16QAM_data_10320.csv,6,1.000000,6 5 6 15 2 10 2 2 2 2 2 5 9 9 5 2 2 5 2 9 9 2 2 5 5 5 5 2 5 9 9 5 9 2 9 9 5 2 9 9 2 9 5 9 5 5 5 2 9 5 6 9 2 2 2 5 2 5 2 2 5 5 5 9 5 9 5 5 9 5 6 9 5 5 2 7 2 5 9 7 2 2
16QAM_data_10321.csv,7,0.967642,11 2 0 6 20 28 22 20 22 31 17 22 22 11 29 2 0 31 20 12 9 28 12 29 17 9 12 29 17 11 11 11 29 29 29 20 20 20 17 22 22 29 11 12 29 17 31 29 12 29 12 30 17 31 29 12 31 29 12 22 22 20 31 29 17 22 20 20 28 12 29 20 31 12 22 22 0 20
16QAM_data_10322.csv,7,0.810722,0 6 20 11 25 20 22 11 29 31 22 17 22 22 17 22 12 25 20 12 22 17 12 17 25 20 22 29 25 30 12 11 12 20 12 12 29 17
16QAM_data_10323.csv,8,0.515865,4 2 2 4 3 4 4 4 4 4 4 4 3 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 6 4 4 5 2 2 2 2 4 2 2 2 4 4 4 4 2 2 4 4 4 4 3 4 4 4 3 2 4 4 4 4 3 2 2 2 2 6 4 4 4 4 3 2 4 4 5 3 2 2 5 4 4 2 4 4 5 2 2 2 4 5 4 4 4 3 2 2 2 2 4 4 4 4 4 4 4 3 2 2 2 4 4 4 3 2 2 2 4 4 5 4 4 4 4 2 2 6 4 2 4 4 4 2 4 4 4 4 4 4 3 2 4 4 4 4 4 4 4 5 2 2 2 2 2 2 2 6 4 4 6 5 6 4 2 4 4 4 5 5
16QAM_data_10324.csv,1,0.873196,1 1 1 1 1 1 1 1 1 1 1 1 1 1
16QAM_data_10325.csv,9,0.398230,12 2 6 7 12 12 12 8 12 7 12 13 2 2 12 12 12 13 7 2 7 13 4 7 7 7 6 2 7 7 12 12 13 13 12 2 7 7 12 12 7 6 7 7 7 7 7 7 7 12 12 7 7 2 2 7 7 7 6 12 12 13 13 13 12 12 12 13 12 12 2 2 12 12 13 7 7 7 7 12 12 12 12 12 13 2 12 12 13 12 13 12 8 12 13 8 15 13 2 7 7 2 2 5 7 7 12 12 12 13 2 7 6 7 2 12 12 8 12 13 13 2 7 5 5 0 12 12
16QAM_data_10326.csv,6,0.548900,2 5 1 10 9 1 12 10 8 13 9 6 1 12 0 9 1 9 8 6 9 9 1 9 15 9 0 1 10 10 6 10 8 10 7 6 1 7 9 1 10 2 9 1 2 1 1 9 12 10 13 1 14 2 1 13 9 9 9 1 9 0 1 13 7 13 0 9 1 1 2 1 7 1 10 9 1 9 1 10 10 8 10 2 9 7 9 1 1 1 10 2 2 13 1 2 1 8 2 1 1 2 9 9 9 13 5 6 13 1 9 9 10 2 8 9 8 1 1 10 9 1 9 1 1 9 7 1 7 4 1 1 13 13 9 10 7 1 8 10 6 8 10 9 13 10 9 4 8 1 9 4 13 2 1 1 7 10 8 13 9 1
16QAM_data_10327.csv,6,0.890105,6 0 15 7 9 11 1 6 14 15 7 10 9 0 7 4 15 14 0 1 7 5 1 3 7 7 14 1 1 1 15 9 15 9 7 14 10 15 10 9 15 14 3 12 1 15 1 0 9 7 9 10 1 15 10 10 5 10 9 14 10 14 7 13 10 13 10 13 13 2 14 15 1 9 6 1 0 14 6 13 14 12 6 7 15 2 10 1 7 7 6 14 1 1 3 0 1 12 6 7 15 15 10 9 10 15 15 13 0 15
16QAM_data_10328.csv,7,0.956672,26 11 11 11 11 12 17 11 17 11 20 22 12 20 12 11 20 29 20 20 29 29 20 22 12 22 12 11 28 12 11 12 11 11 12 11 12 20 20 11 12 22 29 12 26 20
16QAM_data_10329.csv,6,0.997298,7 6 13 15 12 13 1 10 2 9 15 1 1 9 15 9 7 6 13 6 6 8 13 12 10 7 0 9 5 15 2 2 9 2 2 15 11 2 4 6 9 0 1 6 5 1 9 10 5 2 1 13 0 5 9 3 0 5 4 13 2 6 5 11 5 11 5 9
16QAM_data_1033.csv,6,0.672543,3 13 7 5 13 12 12 10 3 5 10 13 9 0 1 9 1 0 4 0 5 14 0 13 14 14 2 6 9 15 1 10 9 1 3
16QAM_data_10330.csv,7,0.875528,22 11 11 0 12 12 20 6 12 11 12 20 22 20 0 20 11 11 0 9 0 0 17 17 0 12 12 29 12 11 11 12 20 20 29 20 12 17 17 12 26 17 0 29 29 11 11 11 17 29 29 20 20 11 11 29 11 29 20 20 20 16 0 11
16QAM_data_10331.csv,6,0.782407,7 7 1 15 12 11 1 9 9 1 0 9 6 5 2 1 0 15 10 10 2 9 1 9 10 1 15 13 1 7 7 14 10 11 1 10 9 15 10 15 2 1 15 15 1 15
16QAM_data_10332.csv,6,0.997201,5 3 9 5 14 14 0 15 4 10 2 9 2 11 10 6 3 8 1 12 14 2 7 3 1 0 15 7 3 14 6 10 10 1 1 8 2 10 8 14 9 14 1 14 0 2 0 0 10 9 0 0 3 1 0 0 3 6 2 1 10 1 1 3 7 0 0 6 10 5
16QAM_data_10333.csv,6,0.962727,6 2 1 4 8 15 15 9 10 6 14 5 7 14 9 6 2 15 14 15 10 7 15 15 4 15 7 15 7 10 10 10 10 9 9 10
16QAM_data_10334.csv,6,0.250122,12 1 9 0 2 2 0 8 11 3 10 10 15 4 12 9 10 10 0 4 2 2 5 10 8 12 9 12 2 12 13 0 12 14 1 10 2 11 5 6 1 8 1 0 1 1 7 2 6 5 14 14 4 1 14 10 4 0 13 10 6 5 8 15 1 5 4 1 1 10 10 10 1 1 1 15 8 1 1 10 10 1 5 1 1 15 8 4 8 13 4 0 1 1 1 8 15 5 2 1 1 1 2 2 8 6 8 0 4 15 5 1 5 1 1 8 1 5 1 8 1 5 1 5 0 5 1 5 1 8 15 15 10 8 1 5 1 1 8 12 1 1 5 8 1 15 5 4 4 5 13 5 8 12 8 1 1 1 1 8 4 2 15 2 1 0 1 1 8 10 8 2 1 8 8 12 8 8 1 5 1 8 8 8 15 8 1 8 10 8 8 0 8 15 5 1 1 1 1 1 8 10 8 8 15 5 1 1 1 10 6 5 1 8 15 14 1 1 10 6 1 1 8 8 12 1 2 10 10 2 2 1 1 1 7 2 15 8 0 2 10 14 14 2 10 8 2 1 8 10 1 5 1 1 8 10 1 8 1 2 8 10 8 10 8 1 5 2 1 2 1 5 12 8 5 1 1 8 4 8 8 1 1 1 1 1 1 8 15 15 5 8 8 10 2 8
16QAM_data_10335.csv,10,1.000000,7 22 25 20 12 9 0 12 12 6 8 12 20 0 12 6 29 20 10 14 6 20 12 20 20 0 20 20 25 20 12 12 20 9 0 20 31 20 25 6 20 20 20 25 12 31 25 31 6 14 20 25 12 9 6 9 12 6 12 6 25 12 13 25 25 12 20 20 12 6 31 12 0 20 12 12 20 20 25 12 25 20 25 14 31 9 6 6 31 20 12 31 9 12 12 12 25 25 25 31
16QAM_data_10336.csv,6,0.705921,2 6 8 8 9 8 9 1 10 10 9 7 10 1 7 13 6 10 1 9 15 13 0 0 1 1 4 1 1 9 10 9 10 13 13 10 13 9 13 7 9 15 11 15 7 10 1 13 1 7 13 9 1 1 2 1 13 10 2 10 9 13 9 9 1 15 9 1 15 10 13 13 10 9 1 1 1 1 13 10 13 7 10 9 9 9 10 9 1 10
16QAM_data_10337.csv,2,0.587343,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
16QAM_data_10338.csv,7,0.532709,29 0 0 11 11 11 29 12 1 0 20 20 20 1 12 0 20 20 28 23 20 12 30 0 20 20 0 28
16QAM_data_10339.csv,8,0.497727,4 4 2 4 4 2 5 4 2 2 2 4 4 6 4 4 3 4 4 4 4 4 4 4 4 2 5 4 6 4 2 2 2 6 4 4 6 4 4 4 6 4 4 2 2 4 4 6 4 2 2 6 4 4 4 4 5 2 2 2 2 2 2 2 2 2 6 2 4 4 4 4 4 4 4 2 2 2 4 2 4 4 4 4 2 2 4 4 4 4 4 2 2 4 2 4 2 4 6 4 4 5 2 4 4 4 4 4 4 4 5 4 4 4
16QAM_data_1034.csv,7,0.980447,12 11 28 29 20 29 11 20 29 20 20 20 6 29 12 11 20 29 20 17 11 12 29 12 17 28 29 12 29 12 29 12 17 26 12
16QAM_data_10340.csv,6,0.248827,7 6 8 10 0 8 7 2 1 6 10 13 2 2 2 2 9 10 7 2 2 15 15 9 7 7 8 13 7 6 7 9 15 4 5 9 7 4 2 2 2 7 5 5 7 5 7 5 5 7 7 7 7 9 7 2 10 2 2 10 2 5 5 5 7 15 7 8 2 6 2 2 2 2 2 9 7 5 5 7 5 11 5 7 5 5 8 5 5 7 7 7 5 6 5 7 7 7 6 2 10 9 2 7 2 2 9 2 2 2 7 8 9 9 5 7 15 15 7 15 5 5 5 5 8 7 9 2 5 5 7 2 9 5 8 15 7 7 7 5 7 7 5 5 15 7 7 7 5 5 6 5 7 7 7 7 7 6 2 2 2 2 2 2 9 2 7 11 5 2 2 5 7 8 5 6 7 5 5 7 7 7 7 5 9 7 7 7 5 15 7 5 5 8 7 11 5 5 5 5 7 15 7 5 5 7 11 7 9 5 8 2 6 2 7 9 5 2 2 10 2 5 7 5 7 7 7 6 4 5 2 2 2 9 2 7 8 9 5 8 5 8 5 11 8 5 4 5 7 8 7 2 10 2 2 2 2 5 7 5 5 7 8 9 7 4 8 10 2 2 2 2 6 9 7 9 5 8 7 7 8 7 9 8 7 7 7 7 7 8 2 2 2 8 2 6 2 2 2 10 5 8 5 5 8 7 2 2 10 7 7 8 9 5
16QAM_data_10341.csv,5,0.725941,1 1 6 7 5 4 7 6 6 1 7 4 5 4 6 6 7 7 1 6 5 7 5 7 3 6 1 7 7 5 5 1 5 1 1 1 1 5 4 7 7 7 7
16QAM_data_10342.csv,7,0.249448,7 17 8 24 8 8 9 0 19 5 29 16 0 12 17 12 5 13 5 31 5 0 25 25 28 0 13 16 20 13 16 6 1 8 28 8 25 17 5 13 25 5 5 13 5 0 12 25 12 0 19 13 5 9 16 19 13 31 5 12 0 12 12 0 19 0 13 12 27 12 22 20 17 22 22 20 22 12 24 16 6 1 6 13 12 0 13 0 13 31 31 12 31 12 12 13 29 16 16 16 6 13 16 1 12 13 31 31 19 17 22 1 12 13 25 16 31 0 12 25 31 31 13 5 25 25 25 12 25 12 5 12 31 0 13 0 31 0 13 5 16 16 12 5 5 12 31 19 13 11 0 31 5 0 27 13 9 12 12 0 5 13 16 19 12 19 31 0 17 0 13 12 6 20 12 25 13 31 0 27 31 31 11 0 19 25 12 8 12 12 12 16 6 27 0 12 31 5 31 0 17 22 6 25 13 31 0 12 13 27 25 5 6 12 12 19 19 19 31 5 5 12 9 16 22 20 13 25 31 16 19 9 5 16 12 25 28 0 31 0 27 5 13 16 1 12 13 5 31 12 31 16 22 19 7 16 19 16 27 31 12 12 25 12 12 25 25 13 0 17 16 22 19 13 31 5 31 0 17 5 13 16 16 13 31 9 16 22 19 25 25 13 25 16 16 6 13 5 5 13 20 13 31 16 6 27 0 0 13 13 25 5 12 5 16 1 13 16 20 12 5 22 6 27 31 5 19 22 16 13 9 16 0 13 12 19 13 5 31 5 31 0 13 25 25 31 16 22 12 13 25 13 13 8
16QAM_data_10343.csv,6,0.908399,3 5 2 2 5 2 0 10 2 2 9 2 10 5 5 5 6 1 5 5 9 6 5 1 5 6 1 9 5 9 4 5 5 5 9 0 5 5 5 5 5 5 1 9 11 5 9 2 2 5 2 9 9 5 2 9 9 2 9 5 5 7 5 7
16QAM_data_10344.csv,10,0.510741,13 31 8 18 12 18 18 0 0 0 12 0 0 0 0 0 0 0 12 25 18 12 25 18 12 12 12 18 12 0 0 12 18 18 25 29 18 12 12 12 7 12
16QAM_data_10345.csv,6,0.655677,5 8 7 4 4 14 14 9 0 11 4 4 10 4 13 0 10 10 6 1 14 15 7 9 2 8 8 0 1 9 1 15 2 13 9 9 10 9 9 14 2 7 10 1 2 9 4 14 8 9 1 13 7 13 10 1 10 13 3 15 7 15 2 7 10 9 4 15 9 1 15 7 9 9 10 1 7 15 9 9 9 7 9 13 9 8 10 9 1 9 13 1 10 7
16QAM_data_10346.csv,6,0.297558,9 7 6 0 10 13 2 13 8 6 15 9 9 5 6 15 5 7 2 2 9 8 7 2 5 2 2 2 2 2 7 7 2 5 7 7 6 8 7 9 4 2 9 15 4 7 7 6 2 7 9 8 9 7 2 2 2 5 7 7 7 9 5 7 5 5 9 6 5 9 11 6 4 2 2 2 7 2 9 2 5 5 9 5 7 7 5 7 6 5 9 6 5 2 5 9 6 7 6 5 9 5 5 7 5 2 2 2 9 7 7 7 9 5 5 7 9 7 2 9 2 2 2 2 2 5 7 8 2 6 7 5 5 5 7 7 2 2 9 5 7 7 7 7 7 6 6 5 7 8 7 7 8 1 5 5 6 2 9 8 2 5 7 5 7 5 15 7 5 5 7 5 8 4 2 2 5 2 5 5 7 7 6 5 7 8 5 7 6 2 6 5 6 9 5 15 7 15 5 5 7 5 7 5 5 7 7 6 4 8 10 10 8 9 10 2 7 5 7 6 7 7 8 7 2 9 8 5 5 6 5 5 5 6 2 2 9 9 7 9 5 2 6 8 2 4 2 2 9 5 9 6 5 7 8 7 7 5 7 7 5 5 15 7 7 2 9 10
16QAM_data_10347.csv,6,0.345589,7 6 12 10 7 0 0 2 14 7 10 15 4 7 14 1 7 15 1 14 4 7 8 10 7 10 4 1 10 2 4 1 9 2 0 9 2 0 1 2 6 4 7 9 1 14 8 14 7 14 10 6 7 1 7 7 1 1 1 1 14 2 13 7 9 1 7 9 7 13 6 6 7 13 10 1 10 13 2 6 1 9 2 7 9 2 2 9 9 8 9 2 10 9 7 13 7 13 9 10 9 1 6 1 14 1 6 1 7 10 7 7 14 9 1 9 10 9 9 1 2 7 10 9 9 6 7 1 14 1 2 10 7 2 1 7 1 1 1 7 1 7 9 7 6 7 6 1 7 7 10 13 1 7 9 7 9 8 9 4 2 2 9 7 1 5 10 1 13 7 1 8 9 6
16QAM_data_10348.csv,3,0.454633,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1
16QAM_data_10349.csv,6,0.399609,7 13 7 8 7 8 6 2 2 9 9 14 1 10 1 7 10 13 1 10 13 1 13 13 1 13 9 2 9 13 7 1 10 9 8 2 7 9 14 4 2 13 6 2 13 13 13 2 10 10
16QAM_data_1035.csv,9,0.249236,13 12 12 5 2 5 12 7 7 7 7 7 6 5 6 6 6 6 6 13 12 13 12 7 12 7 6 12 12 13 12 12 13 12 12 7 7 5 6 2 6 2 13 12 13 12 12 13 13 13 7 6 12 13 13 13 12 13 13 12 13 13 13 12 12 7 7 5 7 6 6 5 6 13 7 13 12 12 13 13 12 12 7 7 13 12 12 12 7 12 12 12 13 13 13 13 12 13 2 7 6 6 5 6 12 12 13 2 12 7 7 6 5 6 5 6 6 6 6 7 5 13 12 12 12 13 13 13 12 12 13 7 2 12 12 13 13 13 7 13 7 12 12 13 13 12 12 2 12 12 13 7 5 6 6 12 13 13 13 12 13 13 12 12 12 13 13 12 12 12 13 13 13 13 13 13 12 13 13 12 13 7 5 5 6 6 6 6 6 6 5 6 6 5 6 5 5 6 6 13 12 7 13 13 13 13 12 12 12 13 12 13 13 13 7 5 5 6 6 5 6 5 6 5 6 6 2 13 13 12 7 12 13 13 7 6 13 6 5 6 12 2 5 6 2 6 12 13 12 12 13 12 13 12 12 13 13 12 12 12
16QAM_data_10350.csv,6,0.906094,7 9 9 9 5 8 7 4 5 13 0 0 1 6 0 2 1 6 1 1 10 9 8 0 2 1 1 13 11 9 10 7 10 9 10 4 15 1 10 9 15 1 5 7 1 2 15 1 9 6 10 15 6 1 1 6 7 1 15 7 9 8 9 7 6 6 9 13 1 9 15 2 14 1 10 10 15 10 13 1
